,Store,Department,Weekly Sales
1256,1,35,2709.82
1257,1,36,842.96
1258,1,37,2401.44
1259,1,38,88138.04
1260,1,40,68427.08
1261,1,41,846.87
1262,1,42,8542.28
1263,1,44,4589.36
1264,1,46,21075.68
1265,1,47,174.0
1266,1,48,159.0
1267,1,49,15083.95
1268,1,52,2007.46
1269,1,54,40.76
1270,1,55,11546.62
1271,1,56,7625.1
1272,1,58,800.0
1273,1,59,214.51
1274,1,60,1161.0
1275,1,67,5994.43
1276,1,71,4514.96
1277,1,72,57718.19
1278,1,74,11532.13
1279,1,79,45717.53
1280,1,80,19254.51
1281,1,81,29470.75
1282,1,82,22958.34
1283,1,83,6241.59
1284,1,85,2929.95
1285,1,87,53575.77
1286,1,90,79030.64
1287,1,91,63770.92
1288,1,92,130158.38
1289,1,93,79749.8
1290,1,94,58256.37
1291,1,95,116225.68
1292,1,96,31233.17
1293,1,97,38745.38
1294,1,98,11387.59
1295,1,1,21140.07
1296,1,2,44481.38
1297,1,3,12388.85
1298,1,4,38270.34
1299,1,5,25492.21
1300,1,6,3928.8
1301,1,7,21619.05
1302,1,8,34033.89
1303,1,9,37941.84
1304,1,10,36246.52
1305,1,11,17860.35
1306,1,12,15560.17
1307,1,13,37801.64
1308,1,14,14490.48
1309,1,16,32633.81
1310,1,17,11553.98
1311,1,18,665.42
1312,1,19,761.16
1313,1,20,3868.02
1314,1,21,7309.95
1315,1,22,9212.41
1316,1,23,18435.16
1317,1,24,5554.83
1318,1,25,15027.13
1319,1,26,7313.8
1320,1,27,1409.77
1321,1,28,657.41
1322,1,29,3733.04
1323,1,30,2822.92
1324,1,31,2070.4
1325,1,32,6974.93
1326,1,33,3710.58
1327,1,34,14765.02
1328,1,35,3174.24
1329,1,36,1106.03
1330,1,37,2401.0
1331,1,38,68900.29
1332,1,40,64686.95
1333,1,41,298.65
1334,1,42,8130.77
1335,1,44,4589.36
1336,1,46,21282.81
1337,1,48,1593.0
1338,1,49,10141.3
1339,1,52,1391.26
1340,1,55,14107.72
1341,1,56,8541.45
1342,1,58,5745.0
1343,1,59,191.13
1344,1,60,1284.8
1345,1,67,5488.12
1346,1,71,4071.75
1347,1,72,44132.05
1348,1,74,12940.92
1349,1,79,35519.37
1350,1,80,19494.95
1351,1,81,30588.78
1352,1,82,21432.21
1353,1,83,8761.59
1354,1,85,2929.95
1355,1,87,52972.21
1356,1,90,92509.87
1357,1,91,60412.71
1358,1,92,135336.32
1359,1,93,67092.89
1360,1,94,62615.0
1361,1,95,125840.82
1362,1,96,32431.44
1363,1,97,35305.67
1364,1,98,11706.34
1365,1,1,20334.23
1366,1,2,47346.32
1367,1,3,10342.72
1368,1,4,35840.06
1369,1,5,25492.21
1370,1,6,3574.83
1371,1,7,22751.59
1372,1,8,36141.27
1373,1,9,33367.99
1374,1,10,33739.79
1375,1,11,21787.83
1376,1,12,12178.8
1377,1,13,41658.4
1378,1,14,12757.86
1379,1,16,41742.21
1380,1,17,8523.56
1381,1,18,3061.51
1382,1,19,1162.5
1383,1,20,5040.41
1384,1,21,8410.81
1385,1,22,8456.15
1386,1,23,19391.07
1387,1,24,4842.19
1388,1,25,15027.13
1389,1,26,7462.19
1390,1,27,1409.77
1391,1,28,513.24
1392,1,29,3294.36
1393,1,30,2822.92
1394,1,31,1680.84
1395,1,32,6974.93
1396,1,33,5669.24
1397,1,34,14765.02
1398,1,35,3174.24
1399,1,36,1106.03
1400,1,37,2615.06
1401,1,38,65990.45
1402,1,40,61283.62
1403,1,41,500.0
1404,1,42,8730.84
1405,1,44,4682.64
1406,1,46,19540.47
1407,1,48,1651.0
1408,1,49,12892.99
1409,1,52,1391.26
1410,1,54,61.84
1411,1,55,15350.18
1412,1,56,11246.66
1413,1,58,4544.0
1414,1,59,273.02
1415,1,60,677.6
1416,1,67,5745.45
1417,1,71,2824.16
1418,1,72,57135.91
1419,1,74,12940.92
1420,1,79,32251.01
1421,1,80,20586.63
1422,1,81,32742.74
1423,1,82,21432.21
1424,1,83,9660.09
1425,1,85,2382.74
1426,1,87,48196.31
1427,1,90,81580.99
1428,1,91,74590.68
1429,1,92,147310.74
1430,1,93,82109.08
1431,1,94,69906.91
1432,1,95,132318.5
1433,1,96,37289.57
1434,1,97,35798.96
1435,1,98,16382.88
1436,1,1,22107.7
1437,1,2,50581.06
1438,1,3,10655.35
1439,1,4,39305.13
1440,1,5,18719.22
1441,1,6,3574.83
1442,1,7,27171.41
1443,1,8,41917.56
1444,1,9,41235.34
1445,1,10,43718.05
1446,1,11,28971.93
1447,1,12,12109.21
1448,1,13,40940.78
1449,1,14,15537.79
1450,1,16,45184.22
1451,1,17,8433.01
1452,1,18,3667.66
1453,1,19,875.56
1454,1,20,5264.6
1455,1,21,10083.36
1456,1,22,8375.58
1457,1,23,21179.12
1458,1,24,7077.44
1459,1,25,15027.13
1460,1,26,7462.19
1461,1,27,1418.25
1462,1,28,513.24
1463,1,29,3976.42
1464,1,30,4751.06
1465,1,31,2446.9
1466,1,32,7889.12
1467,1,33,6401.92
1468,1,34,14950.38
1469,1,35,3367.66
1470,1,36,1444.0
1471,1,37,2401.44
1472,1,38,88138.04
1473,1,40,61229.13
1474,1,41,375.0
1475,1,42,8730.84
1476,1,44,4682.64
1477,1,46,21282.81
1478,1,48,1651.0
1479,1,49,12892.99
1480,1,52,2632.9
1481,1,54,40.92
1482,1,55,12382.76
1483,1,56,11246.66
1484,1,58,4544.0
1485,1,59,273.02
1486,1,60,1413.6
1487,1,67,7360.8
1488,1,71,2824.16
1489,1,72,57135.91
1490,1,74,9006.87
1491,1,79,32163.5
1492,1,80,18378.63
1493,1,81,36081.52
1494,1,82,22840.12
1495,1,83,5715.09
1496,1,85,2382.74
1497,1,87,58802.89
1498,1,90,83098.16
1499,1,91,74382.83
1500,1,92,127691.17
1501,1,93,86565.39
1502,1,94,69906.91
1503,1,95,148798.05
1504,1,96,52101.28
1505,1,97,35314.89
1506,1,98,16382.88
1507,1,1,50479.15
1508,1,2,47425.29
1509,1,3,9129.23
1510,1,4,42060.21
1511,1,5,25442.13
1512,1,6,2889.22
1513,1,7,27171.41
1514,1,8,41917.56
1515,1,9,41235.34
1516,1,10,43718.05
1517,1,11,21874.45
1518,1,12,12109.21
1519,1,13,37857.88
1520,1,14,14333.75
1521,1,16,59512.97
1522,1,17,8662.4
1523,1,18,12347.61
1524,1,19,875.56
1525,1,20,7272.2
1526,1,21,7161.88
1527,1,22,6478.82
1528,1,23,22257.51
1529,1,24,5184.95
1530,1,25,15027.13
1531,1,26,7313.8
1532,1,27,1232.91
1533,1,28,527.48
1534,1,29,3733.04
1535,1,30,4346.38
1536,1,31,1166.8
1537,1,32,7889.12
1538,1,33,5463.18
1539,1,34,14950.38
1540,1,35,3367.66
1541,1,36,1444.0
1542,1,37,3312.16
1543,1,38,88138.04
1544,1,40,65110.73
1545,1,41,846.87
1546,1,42,7949.13
1547,1,44,4201.9
1548,1,46,21282.81
1549,1,48,454.0
1550,1,49,12892.99
1551,1,52,2632.9
1552,1,55,12382.76
1553,1,56,13231.66
1554,1,58,3195.0
1555,1,59,273.02
1556,1,60,1284.8
1557,1,67,5124.13
1558,1,71,1686.52
1559,1,72,36258.07
1560,1,74,9006.87
1561,1,79,30834.51
1562,1,80,18570.59
1563,1,81,30244.48
1564,1,82,20883.43
1565,1,83,5715.09
1566,1,85,3286.51
1567,1,87,44675.37
1568,1,90,83098.16
1569,1,91,61697.89
1570,1,92,151585.49
1571,1,93,67092.89
1572,1,94,69906.91
1573,1,95,112905.09
1574,1,96,46039.31
1575,1,97,35314.89
1576,1,98,16382.88
1577,1,99,50.0
1578,1,1,50479.15
1579,1,2,44481.38
1580,1,3,7927.73
1581,1,4,42060.21
1582,1,5,28386.81
1583,1,6,3249.27
1584,1,7,21619.05
1585,1,8,37244.73
1586,1,9,30503.3
1587,1,10,36666.29
1588,1,11,21874.45
1589,1,12,12109.21
1590,1,13,37857.88
1591,1,14,16958.84
1592,1,16,59512.97
1593,1,17,8559.84
1594,1,18,6086.27
1595,1,19,753.73
1596,1,20,7272.2
1597,1,21,7486.59
1598,1,22,5901.71
1599,1,23,21179.12
1600,1,24,5130.31
1601,1,25,15027.13
1602,1,26,8152.94
1603,1,27,1019.53
1604,1,28,527.48
1605,1,29,3733.04
1606,1,30,3054.34
1607,1,31,1166.8
1608,1,32,8085.39
1609,1,33,4397.45
1610,1,34,14950.38
1611,1,35,3737.76
1612,1,36,1618.0
1613,1,37,2957.55
1614,1,38,89029.26
1615,1,40,65110.73
1616,1,41,846.87
1617,1,42,8542.04
1618,1,44,4201.9
1619,1,46,22301.66
1620,1,48,1593.0
1621,1,49,11176.06
1622,1,52,2632.9
1623,1,55,10850.61
1624,1,56,13506.8
1625,1,58,1685.0
1626,1,59,194.98
1627,1,60,1179.0
1628,1,67,5055.9
1629,1,71,1251.66
1630,1,72,40241.21
1631,1,74,9006.87
1632,1,79,38752.0
1633,1,80,19494.95
1634,1,81,30244.48
1635,1,82,20883.43
1636,1,83,5715.09
1637,1,85,3318.25
1638,1,87,56771.77
1639,1,90,91093.52
1640,1,91,61697.89
1641,1,92,151585.49
1642,1,93,69792.6
1643,1,94,62615.0
1644,1,95,126746.25
1645,1,96,31233.17
1646,1,97,38745.38
1647,1,98,12744.28
1648,1,99,40.0
1649,1,1,25890.8
1650,1,2,43991.18
1651,1,3,7927.73
1652,1,4,38270.34
1653,1,5,28386.81
1654,1,6,3319.32
1655,1,7,20690.01
1656,1,8,34644.25
1657,1,9,28111.87
1658,1,10,29709.53
1659,1,11,21787.83
1660,1,12,13447.09
1661,1,13,37857.88
1662,1,14,14690.27
1663,1,16,55347.73
1664,1,17,7456.66
1665,1,18,890.72
1666,1,19,1162.5
1667,1,20,4844.73
1668,1,21,7223.96
1669,1,22,7416.29
1670,1,23,17587.72
1671,1,24,5047.11
1672,1,25,15027.13
1673,1,26,7313.8
1674,1,27,1019.53
1675,1,28,527.48
1676,1,29,3733.04
1677,1,30,2822.92
1678,1,31,1291.39
1679,1,32,6048.64
1680,1,33,4219.69
1681,1,34,14765.02
1682,1,35,2763.83
1683,1,36,1369.0
1684,1,37,2278.6
1685,1,38,74197.08
1686,1,40,60164.22
1687,1,41,298.65
1688,1,42,7884.79
1689,1,44,4201.9
1690,1,46,19540.47
1691,1,48,1651.0
1692,1,49,11005.11
1693,1,52,1391.26
1694,1,55,9377.05
1695,1,56,10051.32
1696,1,58,850.0
1697,1,59,194.98
1698,1,60,774.0
1699,1,67,5716.03
1700,1,71,1651.41
1701,1,72,36512.94
1702,1,74,9602.66
1703,1,79,30866.19
1704,1,80,19494.95
1705,1,81,30588.78
1706,1,82,18839.28
1707,1,83,5099.95
1708,1,85,3318.25
1709,1,87,56771.77
1710,1,90,81580.58
1711,1,91,60412.71
1712,1,92,148531.93
1713,1,93,67092.89
1714,1,94,62615.0
1715,1,95,127706.0
1716,1,96,31924.56
1717,1,97,31924.56
1718,1,98,11706.34
1719,1,99,20.0
1720,1,1,17954.91
1721,1,2,45817.07
1722,1,3,8635.62
1723,1,4,38270.34
1724,1,5,17170.39
1725,1,6,3319.32
1726,1,7,21619.05
1727,1,8,39067.0
1728,1,9,28111.87
1729,1,10,29709.53
1730,1,11,21787.83
1731,1,12,13447.09
1732,1,13,37857.88
1733,1,14,16958.84
1734,1,16,48934.3
1735,1,17,9084.67
1736,1,18,78.14
1737,1,19,1162.5
1738,1,20,3868.02
1739,1,21,7503.26
1740,1,22,6878.26
1741,1,23,17587.72
1742,1,24,5047.11
1743,1,25,10563.87
1744,1,26,6869.49
1745,1,27,1019.53
1746,1,28,527.48
1747,1,29,3733.04
1748,1,30,3151.6
1749,1,31,1249.54
1750,1,32,6048.64
1751,1,33,5396.21
1752,1,34,14492.12
1753,1,35,3737.76
1754,1,36,1454.0
1755,1,37,2354.89
1756,1,38,66399.89
1757,1,40,53981.14
1758,1,41,346.0
1759,1,42,8760.29
1760,1,44,4602.13
1761,1,46,21282.81
1762,1,48,1651.0
1763,1,49,11005.11
1764,1,52,3059.55
1765,1,55,11210.12
1766,1,56,10051.32
1767,1,58,3315.0
1768,1,59,194.98
1769,1,60,774.0
1770,1,67,7618.86
1771,1,71,1651.41
1772,1,72,43176.95
1773,1,74,9345.49
1774,1,79,37942.13
1775,1,80,20158.89
1776,1,81,30588.78
1777,1,82,19960.32
1778,1,83,5747.55
1779,1,85,3482.79
1780,1,87,44597.39
1781,1,90,81580.99
1782,1,91,59527.86
1783,1,92,148531.93
1784,1,93,67092.89
1785,1,94,73864.24
1786,1,95,118632.26
1787,1,96,35389.42
1788,1,97,35389.42
1789,1,98,11706.34
1790,1,99,20.0
1791,1,1,16347.6
1792,1,2,45817.07
1793,1,3,8635.62
1794,1,4,38270.34
1795,1,5,17170.39
1796,1,6,3319.32
1797,1,7,27171.41
1798,1,8,39067.0
1799,1,9,23567.09
1800,1,10,29433.27
1801,1,11,21787.83
1802,1,12,11746.83
1803,1,13,37857.88
1804,1,14,14904.8
1805,1,16,37972.19
1806,1,17,7795.43
1807,1,18,0.1
1808,1,19,1162.5
1809,1,20,2804.09
1810,1,21,7443.54
1811,1,22,6878.26
1812,1,23,17587.72
1813,1,24,4639.8
1814,1,25,10563.87
1815,1,26,6496.3
1816,1,27,1019.53
1817,1,28,527.48
1818,1,29,3698.19
1819,1,30,2822.92
1820,1,31,1249.54
1821,1,32,5816.96
1822,1,33,3710.58
1823,1,34,13070.17
1824,1,35,3737.76
1825,1,36,1123.0
1826,1,37,2348.56
1827,1,38,66399.89
1828,1,40,53816.93
1829,1,41,346.0
1830,1,42,8264.77
1831,1,44,4256.67
1832,1,46,21045.33
1833,1,47,109.0
1834,1,48,1651.0
1835,1,49,10486.94
1836,1,52,3181.08
1837,1,54,61.84
1838,1,55,10582.82
1839,1,56,7348.17
1840,1,58,1395.0
1841,1,59,273.02
1842,1,60,774.0
1843,1,67,7246.97
1844,1,71,1601.83
1845,1,72,33229.49
1846,1,74,8706.71
1847,1,79,37942.13
1848,1,80,20158.89
1849,1,81,30588.78
1850,1,82,19960.32
1851,1,83,5747.55
1852,1,85,3088.01
1853,1,87,47627.03
1854,1,90,81580.99
1855,1,91,67331.15
1856,1,92,148531.93
1857,1,93,67092.89
1858,1,94,68973.95
1859,1,95,111764.31
1860,1,96,32306.41
1861,1,97,32306.41
1862,1,98,11625.96
1863,1,99,50.0
1864,1,1,20138.19
1865,1,2,45817.07
1866,1,3,10420.92
1867,1,4,38270.34
1868,1,5,18953.07
1869,1,6,7213.53
1870,1,7,21619.05
1871,1,8,39067.0
1872,1,9,23957.45
1873,1,10,29433.27
1874,1,11,23607.73
1875,1,12,12272.92
1876,1,13,37857.88
1877,1,14,15820.88
1878,1,16,37972.19
1879,1,17,10121.32
1880,1,18,185.29
1881,1,19,1036.21
1882,1,20,3777.83
1883,1,21,8099.62
1884,1,22,6878.26
1885,1,23,17587.72
1886,1,24,3929.07
1887,1,25,10563.87
1888,1,26,5867.67
1889,1,27,1139.35
1890,1,28,527.48
1891,1,29,4880.96
1892,1,30,3759.18
1893,1,31,1249.54
1894,1,32,9579.7
1895,1,33,4601.56
1896,1,34,13070.17
1897,1,35,3737.76
1898,1,36,1946.0
1899,1,37,2348.56
1900,1,38,87761.73
1901,1,40,53816.93
1902,1,41,346.0
1903,1,42,8264.77
1904,1,44,5698.17
1905,1,46,21045.33
1906,1,48,701.0
1907,1,49,10486.94
1908,1,52,3146.72
1909,1,55,10456.91
1910,1,56,8817.17
1911,1,58,4078.97
1912,1,59,127.35
1913,1,60,774.0
1914,1,67,17084.25
1915,1,71,2907.36
1916,1,72,33229.49
1917,1,74,10756.85
1918,1,79,37942.13
1919,1,80,20158.89
1920,1,81,30588.78
1921,1,82,21181.28
1922,1,83,5721.64
1923,1,85,3088.01
1924,1,87,56650.93
1925,1,90,81580.99
1926,1,91,67932.66
1927,1,92,148531.93
1928,1,93,63650.24
1929,1,94,73210.1
1930,1,95,125592.28
1931,1,96,35061.31
1932,1,97,38463.79
1933,1,98,11706.34
1934,1,1,18164.2
1935,1,2,44274.15
1936,1,3,7927.73
1937,1,4,41305.39
1938,1,5,22446.23
1939,1,6,6464.52
1940,1,7,19056.92
1941,1,8,38163.76
1942,1,9,30307.11
1943,1,10,30339.17
1944,1,11,23346.03
1945,1,12,12272.92
1946,1,13,40079.43
1947,1,14,14904.8
1948,1,16,38885.33
1949,1,17,8559.84
1950,1,18,1.6
1951,1,19,524.17
1952,1,20,4844.73
1953,1,21,7223.96
1954,1,22,6068.54
1955,1,23,17587.72
1956,1,24,4830.18
1957,1,25,10527.53
1958,1,26,5783.96
1959,1,27,887.99
1960,1,28,527.48
1961,1,29,4632.27
1962,1,30,2822.92
1963,1,31,1023.38
1964,1,32,10476.98
1965,1,33,13019.11
1966,1,34,14765.02
1967,1,35,2768.22
1968,1,36,1832.0
1969,1,37,2562.37
1970,1,38,70261.48
1971,1,40,56500.66
1972,1,41,490.5
1973,1,42,7870.25
1974,1,44,4877.4
1975,1,46,19612.54
1976,1,47,247.0
1977,1,48,2166.0
1978,1,49,12973.13
1979,1,52,2099.8
1980,1,54,58.72
1981,1,55,9950.02
1982,1,56,8585.95
1983,1,58,4233.97
1984,1,59,116.89
1985,1,60,738.0
1986,1,67,13210.28
1987,1,71,2310.96
1988,1,72,32363.17
1989,1,74,9903.62
1990,1,79,33905.44
1991,1,80,19375.38
1992,1,81,30244.48
1993,1,82,18406.59
1994,1,83,6851.53
1995,1,85,5430.64
1996,1,87,54537.22
1997,1,90,95576.45
1998,1,91,60412.71
1999,1,92,125370.93
2000,1,93,66850.39
2001,1,94,62553.95
2002,1,95,129031.19
2003,1,96,37807.63
2004,1,97,35798.96
2005,1,98,11737.35
2006,1,99,495.0
2007,1,1,17823.37
2008,1,2,44411.23
2009,1,3,7927.73
2010,1,4,37449.26
2011,1,5,17955.73
2012,1,6,4764.43
2013,1,7,17500.24
2014,1,8,37745.71
2015,1,9,28249.43
2016,1,10,39036.14
2017,1,11,31670.38
2018,1,12,12338.08
2019,1,13,42241.23
2020,1,14,15537.79
2021,1,16,37505.0
2022,1,17,8589.19
2023,1,18,0.10000000000000002
2024,1,19,1057.43
2025,1,20,5485.86
2026,1,21,7373.09
2027,1,22,7884.36
2028,1,23,21973.08
2029,1,24,3810.35
2030,1,25,10206.26
2031,1,26,5851.77
2032,1,27,1033.05
2033,1,28,564.69
2034,1,29,4042.24
2035,1,30,3536.71
2036,1,31,1493.84
2037,1,32,11330.87
2038,1,33,4742.62
2039,1,34,15035.51
2040,1,35,3356.38
2041,1,36,2417.0
2042,1,37,2957.55
2043,1,38,80706.16
2044,1,40,53707.85
2045,1,41,375.0
2046,1,42,8972.49
2047,1,44,4848.96
2048,1,46,20170.38
2049,1,48,1141.0
2050,1,49,10947.48
2051,1,52,3216.98
2052,1,54,40.0
2053,1,55,10013.75
2054,1,56,8454.35
2055,1,58,2030.0
2056,1,59,112.67
2057,1,60,1161.0
2058,1,67,17853.23
2059,1,71,2310.96
2060,1,72,40174.72
2061,1,74,10049.23
2062,1,79,35436.11
2063,1,80,18939.91
2064,1,81,31402.79
2065,1,82,20764.05
2066,1,83,7547.51
2067,1,85,4840.11
2068,1,87,51962.16
2069,1,90,95576.45
2070,1,91,76603.53
2071,1,92,141450.76
2072,1,93,67667.45
2073,1,94,65566.19
2074,1,95,134832.22
2075,1,96,40750.4
2076,1,97,43995.15
2077,1,98,13148.0
2078,1,99,495.0
2079,1,1,16963.55
2080,1,2,51805.88
2081,1,3,8614.64
2082,1,4,41566.55
2083,1,5,18953.07
2084,1,6,4087.58
2085,1,7,28671.98
2086,1,8,36553.82
2087,1,9,29338.57
2088,1,10,37294.14
2089,1,11,28842.32
2090,1,12,11420.63
2091,1,13,40940.78
2092,1,14,15537.79
2093,1,16,38914.76
2094,1,17,6936.35
2095,1,18,4.97
2096,1,19,875.56
2097,1,20,5296.28
2098,1,21,7373.09
2099,1,22,7462.34
2100,1,23,20778.32
2101,1,24,4537.83
2102,1,25,10702.21
2103,1,26,5851.77
2104,1,27,1429.08
2105,1,28,310.65
2106,1,29,3716.03
2107,1,30,3055.24
2108,1,31,1166.8
2109,1,32,8602.53
2110,1,33,5733.73
2111,1,34,14922.78
2112,1,35,3356.38
2113,1,36,4401.0
2114,1,37,2562.37
2115,1,38,74853.99
2116,1,40,61156.64
2117,1,41,343.79
2118,1,42,9733.53
2119,1,44,6136.73
2120,1,46,21830.63
2121,1,48,761.0
2122,1,49,9142.48
2123,1,52,1514.02
2124,1,54,24.88
2125,1,55,10200.28
2126,1,56,5611.84
2127,1,58,1590.0
2128,1,59,182.07
2129,1,60,1179.0
2130,1,67,10831.78
2131,1,71,2800.65
2132,1,72,40174.72
2133,1,74,9669.45
2134,1,79,29874.35
2135,1,80,16633.66
2136,1,81,36081.52
2137,1,82,21563.76
2138,1,83,5937.81
2139,1,85,5430.64
2140,1,87,51601.93
2141,1,90,91093.52
2142,1,91,69524.98
2143,1,92,148531.93
2144,1,93,79074.91
2145,1,94,62553.95
2146,1,95,148798.05
2147,1,96,43156.77
2148,1,97,34412.58
2149,1,98,11368.62
2150,1,99,1100.0
2151,1,1,15741.6
2152,1,2,44481.38
2153,1,3,7175.77
2154,1,4,38270.34
2155,1,5,17233.25
2156,1,6,4774.5
2157,1,7,28671.98
2158,1,8,34644.25
2159,1,9,26204.22
2160,1,10,37294.14
2161,1,11,27201.64
2162,1,12,12748.13
2163,1,13,41462.8
2164,1,14,13056.1
2165,1,16,45508.72
2166,1,17,7456.66
2167,1,19,1242.44
2168,1,20,4614.33
2169,1,21,7373.09
2170,1,22,6345.16
2171,1,23,20778.32
2172,1,24,3864.18
2173,1,25,11528.12
2174,1,26,5069.36
2175,1,27,775.09
2176,1,28,352.99
2177,1,29,3118.55
2178,1,30,3555.48
2179,1,31,1249.54
2180,1,32,7107.44
2181,1,33,4431.08
2182,1,34,13070.17
2183,1,35,2473.47
2184,1,36,4401.0
2185,1,37,2348.56
2186,1,38,76300.01
2187,1,40,53981.14
2188,1,41,298.65
2189,1,42,8256.97
2190,1,44,3926.24
2191,1,46,22689.14
2192,1,48,297.0
2193,1,49,10810.62
2194,1,52,1514.02
2195,1,54,40.76
2196,1,55,9377.05
2197,1,56,5118.98
2198,1,58,2400.0
2199,1,59,182.07
2200,1,60,774.0
2201,1,67,6998.69
2202,1,71,2286.73
2203,1,72,33229.49
2204,1,74,15486.03
2205,1,79,37942.13
2206,1,80,20158.89
2207,1,81,30941.49
2208,1,82,19854.55
2209,1,83,5721.64
2210,1,85,5430.64
2211,1,87,56771.77
2212,1,90,81580.99
2213,1,91,55936.84
2214,1,92,129624.28
2215,1,93,63650.24
2216,1,94,62553.95
2217,1,95,130573.37
2218,1,96,45278.54
2219,1,97,34836.36
2220,1,98,11706.34
2221,1,99,230.0
2222,1,1,16566.18
2223,1,2,44481.38
2224,1,3,8345.33
2225,1,4,38270.34
2226,1,5,17233.25
2227,1,6,4774.5
2228,1,7,38569.49
2229,1,8,36294.18
2230,1,9,26789.3
2231,1,10,29187.22
2232,1,11,33443.23
2233,1,12,11816.35
2234,1,13,39024.74
2235,1,14,14117.36
2236,1,16,38098.97
2237,1,17,8589.19
2238,1,18,2.24
2239,1,19,1242.44
2240,1,20,4353.92
2241,1,21,7373.09
2242,1,22,6008.22
2243,1,23,21231.14
2244,1,24,5164.1
2245,1,25,10115.85
2246,1,26,6270.58
2247,1,27,1033.86
2248,1,28,258.1
2249,1,29,3864.86
2250,1,30,2784.5
2251,1,31,1291.39
2252,1,32,7402.76
2253,1,33,6264.38
2254,1,34,14492.12
2255,1,35,2473.47
2256,1,36,2697.0
2257,1,37,2354.89
2258,1,38,67658.22
2259,1,40,58511.53
2260,1,41,298.65
2261,1,42,8637.88
2262,1,44,3926.24
2263,1,46,23980.23
2264,1,48,1501.0
2265,1,49,11074.68
2266,1,52,1514.02
2267,1,54,24.04
2268,1,55,9377.05
2269,1,56,3707.69
2270,1,58,850.0
2271,1,59,127.35
2272,1,60,774.0
2273,1,67,7245.74
2274,1,71,2221.16
2275,1,72,33229.49
2276,1,74,15486.03
2277,1,79,37942.13
2278,1,80,19270.99
2279,1,81,30244.48
2280,1,82,21132.05
2281,1,83,5099.95
2282,1,85,3545.8
2283,1,87,56771.77
2284,1,90,82412.3
2285,1,91,60412.71
2286,1,92,134206.28
2287,1,93,84659.27
2288,1,94,62553.95
2289,1,95,135260.49
2290,1,96,39189.57
2291,1,97,33889.59
2292,1,98,11834.87
2293,1,99,230.0
2294,1,1,16963.55
2295,1,2,49771.92
2296,1,3,8614.64
2297,1,4,39305.13
2298,1,5,21376.63
2299,1,6,4087.58
2300,1,7,26249.22
2301,1,8,37269.92
2302,1,9,33136.94
2303,1,10,43718.05
2304,1,11,33443.23
2305,1,12,13887.61
2306,1,13,40940.78
2307,1,14,13158.38
2308,1,16,42679.2
2309,1,17,6936.35
2310,1,19,1174.7
2311,1,20,5485.86
2312,1,21,7345.49
2313,1,22,6008.22
2314,1,23,24836.02
2315,1,24,3810.35
2316,1,25,10702.21
2317,1,26,5851.77
2318,1,27,993.52
2319,1,28,258.1
2320,1,29,3716.03
2321,1,30,3054.34
2322,1,31,1166.8
2323,1,32,7430.02
2324,1,33,5286.22
2325,1,34,14618.59
2326,1,35,2531.92
2327,1,36,4401.0
2328,1,37,2401.44
2329,1,38,80117.78
2330,1,40,53981.14
2331,1,41,375.0
2332,1,42,10220.35
2333,1,44,3897.52
2334,1,46,22689.14
2335,1,48,653.0
2336,1,49,9142.48
2337,1,52,1514.02
2338,1,55,10200.28
2339,1,56,2998.42
2340,1,58,1685.0
2341,1,59,127.35
2342,1,60,1179.0
2343,1,67,7127.43
2344,1,71,2756.33
2345,1,72,34394.82
2346,1,74,14358.3
2347,1,79,32163.5
2348,1,80,18932.74
2349,1,81,36081.52
2350,1,82,21563.76
2351,1,83,5938.04
2352,1,85,2760.09
2353,1,87,58802.89
2354,1,90,91093.52
2355,1,91,74382.83
2356,1,92,127691.17
2357,1,93,97979.96
2358,1,94,65667.98
2359,1,95,121030.79
2360,1,96,31233.17
2361,1,97,38745.38
2362,1,98,11368.62
2363,1,99,225.0
2364,1,1,16566.18
2365,1,2,49439.58
2366,1,3,7301.41
2367,1,4,41566.55
2368,1,5,21376.63
2369,1,6,4658.18
2370,1,7,24777.12
2371,1,8,37204.72
2372,1,9,33136.94
2373,1,10,37294.14
2374,1,11,33443.23
2375,1,12,13887.61
2376,1,13,44270.3
2377,1,14,13158.38
2378,1,16,37677.82
2379,1,17,9523.9
2380,1,19,1174.7
2381,1,20,5485.86
2382,1,21,7768.11
2383,1,22,6008.22
2384,1,23,24836.02
2385,1,24,4537.83
2386,1,25,10702.21
2387,1,26,5851.77
2388,1,27,993.52
2389,1,28,258.1
2390,1,29,4208.19
2391,1,30,2784.5
2392,1,31,1166.8
2393,1,32,7402.76
2394,1,33,5286.22
2395,1,34,17006.02
2396,1,35,2531.92
2397,1,36,4401.0
2398,1,37,2992.74
2399,1,38,69342.28
2400,1,40,59627.75
2401,1,41,343.79
2402,1,42,9733.53
2403,1,44,3897.52
2404,1,46,22689.14
2405,1,48,653.0
2406,1,49,9142.48
2407,1,52,1514.02
2408,1,55,10200.28
2409,1,56,2998.42
2410,1,58,1685.0
2411,1,59,127.35
2412,1,60,1179.0
2413,1,67,10831.78
2414,1,71,1975.56
2415,1,72,34394.82
2416,1,74,14110.57
2417,1,79,47342.76
2418,1,80,18932.74
2419,1,81,36081.52
2420,1,82,21563.76
2421,1,83,5938.04
2422,1,85,3476.91
2423,1,87,68503.09
2424,1,90,91093.52
2425,1,91,69193.16
2426,1,92,134206.28
2427,1,93,81868.04
2428,1,94,65667.98
2429,1,95,121030.79
